age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
*,Private,215955,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,United-States,>50K
*,Private,36851,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
*,Private,154165,Basic,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
*,Local-gov,514716,Higher,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
*,Private,278404,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Local-gov,37848,Secondary,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
*,Private,181916,Secondary,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,231357,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Local-gov,192684,Secondary,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
*,Private,202871,Secondary,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,<=50K
*,Private,290609,Secondary,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,243010,Secondary,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,32,United-States,<=50K
*,Private,98012,Higher,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,347166,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
*,Private,172304,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
*,Unknown,135105,Higher,Divorced,Unknown,Not-in-family,White,Female,0,0,50,United-States,<=50K
*,Self-emp-inc,228075,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,25,United-States,>50K
*,Self-emp-inc,368797,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,223464,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,183594,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
*,Private,173736,Higher,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
*,Self-emp-inc,59145,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K
*,Private,373895,Secondary,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
*,Private,43953,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K
*,Local-gov,151369,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,69251,Secondary,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
*,Private,32958,Secondary,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
*,Federal-gov,22428,Higher,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K
*,Private,253267,Secondary,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1902,36,United-States,>50K
*,Private,102345,Secondary,Never-married,Tech-support,Not-in-family,White,Male,0,0,52,United-States,<=50K
*,Private,262642,Secondary,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
*,Private,186733,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,151835,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
*,Private,120461,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,164526,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,335777,Secondary,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico,<=50K
*,Local-gov,259377,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,>50K
*,Private,256755,Higher,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,40,Cuba,<=50K
*,Private,130834,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,196044,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
*,Private,177907,Higher,Never-married,Other-service,Not-in-family,White,Male,2176,0,20,Unknown,<=50K
*,Private,69491,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
*,Unknown,195124,*,Married-civ-spouse,Unknown,Husband,White,*,0,0,60,*,<=50K
*,Local-gov,53481,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
*,Private,269080,Basic,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,363405,Secondary,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
*,Private,54782,Secondary,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,113290,Secondary,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,United-States,<=50K
*,Private,125106,Higher,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,317479,Secondary,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
*,Private,78765,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,United-States,>50K
*,Private,117363,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
*,Private,211699,Higher,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,>50K
*,Unknown,73091,Basic,Widowed,Unknown,Not-in-family,Black,Male,0,0,40,United-States,<=50K
*,State-gov,142766,Secondary,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,195554,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
*,Self-emp-not-inc,165754,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
*,Private,228238,Secondary,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
*,Private,205939,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
*,Private,197399,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,United-States,>50K
*,Private,280758,Basic,Never-married,Craft-repair,Other-relative,White,Male,0,0,60,United-States,<=50K
*,Private,250679,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,116287,*,Married-civ-spouse,Adm-clerical,Husband,White,*,0,0,60,*,<=50K
*,Private,98418,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Private,195690,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
*,Local-gov,55363,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,456661,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
*,Unknown,12285,Secondary,Never-married,Unknown,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
*,Private,208353,Secondary,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
*,Local-gov,197530,Higher,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,250536,*,Separated,Other-service,Unmarried,Black,*,0,0,21,*,<=50K
*,Private,32732,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K
*,Private,162256,Secondary,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,476558,Basic,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
*,Private,86972,Secondary,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,239824,Higher,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,24013,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,84,United-States,>50K
*,Private,212120,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
*,Private,85088,Secondary,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States,<=50K
*,Private,116531,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,437727,Basic,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,279968,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
*,Private,116934,Secondary,Separated,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
*,Unknown,32385,Secondary,Divorced,Unknown,Not-in-family,White,Female,0,0,30,United-States,<=50K
*,Private,175925,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,408813,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
*,Federal-gov,483261,Secondary,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
*,Federal-gov,72338,Higher,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
*,Self-emp-not-inc,140300,Secondary,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
*,Unknown,78567,Secondary,Never-married,Unknown,Own-child,White,Male,0,0,30,United-States,<=50K
*,Local-gov,177566,Secondary,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,50,Germany,<=50K
*,Local-gov,264457,Basic,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
*,Self-emp-not-inc,100569,Secondary,Separated,Farming-fishing,Unmarried,White,Female,0,0,55,United-States,<=50K
*,Private,243409,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
*,Self-emp-inc,61838,Basic,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
*,Self-emp-not-inc,121761,Secondary,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Unknown,<=50K
*,Private,170244,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Local-gov,176178,Higher,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
*,Self-emp-inc,52822,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
*,Private,120914,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,2961,0,40,United-States,<=50K
*,Self-emp-not-inc,117169,Basic,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Self-emp-not-inc,174216,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
*,Private,47496,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
*,Private,47707,Secondary,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
*,Private,37070,Higher,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
*,Unknown,178295,Higher,Married-civ-spouse,Unknown,Husband,White,Male,0,0,3,United-States,<=50K
*,Private,182140,Secondary,Separated,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K
*,Federal-gov,149386,Secondary,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,9,United-States,<=50K
*,Private,146440,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
*,Private,75073,Secondary,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,55,United-States,<=50K
*,Private,201699,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Private,185039,Secondary,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
*,Local-gov,251091,Secondary,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
*,Private,123429,Higher,Divorced,Tech-support,Not-in-family,White,Male,0,0,30,United-States,<=50K
*,Private,194189,Basic,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,94936,Higher,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,191260,Basic,Never-married,Other-service,Own-child,White,Male,594,0,10,United-States,<=50K
*,Private,236990,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,United-States,<=50K
*,Private,188612,*,Never-married,Adm-clerical,Own-child,White,*,0,0,38,*,<=50K
*,Private,267085,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,205100,Basic,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,Unknown,<=50K
*,Private,295163,Basic,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,State-gov,147253,Secondary,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,Private,194690,Basic,Separated,Other-service,Own-child,White,Male,0,0,60,Mexico,<=50K
*,Private,164243,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50K
*,State-gov,300623,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,399386,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
*,Private,373698,Basic,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Unknown,<=50K
*,Private,200818,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
*,Private,146659,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
*,Private,132053,Secondary,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
*,Private,289390,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
*,Private,174938,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States,>50K
*,Private,81145,Secondary,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
*,Self-emp-inc,120131,Basic,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,Unknown,<=50K
*,Private,106151,Basic,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
*,Local-gov,28996,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Local-gov,172246,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
*,Private,203635,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,United-States,>50K
*,Local-gov,104996,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,40388,Higher,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
*,Private,269455,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
*,Private,101436,Secondary,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
*,Self-emp-not-inc,133736,Secondary,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K
*,Private,271379,Secondary,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
*,Self-emp-not-inc,151476,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,2174,0,40,United-States,<=50K
*,Private,282698,Basic,Never-married,Adm-clerical,Own-child,White,Male,0,0,80,United-States,<=50K
*,Private,393965,Higher,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
*,Private,114351,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
*,Private,126060,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Unknown,104025,Basic,Never-married,Unknown,Own-child,White,Male,0,0,18,United-States,<=50K
*,Private,164898,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
*,Private,53407,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,State-gov,314645,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
*,Private,280798,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
*,Private,326857,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K
*,Private,163847,Higher,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
*,Private,136081,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2051,40,United-States,<=50K
*,Private,350498,Higher,Married-civ-spouse,Adm-clerical,Husband,White,Male,10605,0,20,United-States,>50K
*,Self-emp-not-inc,92845,Basic,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,68539,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,181717,Higher,Separated,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
*,Local-gov,55363,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
*,Private,240763,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
*,Private,228243,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
*,Self-emp-inc,182131,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605,0,20,United-States,>50K
*,Private,184105,Higher,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
*,Private,65324,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
*,Private,281540,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
*,Self-emp-not-inc,33487,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,194472,Secondary,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,United-States,<=50K
*,Private,128220,Basic,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
*,Private,110331,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,60,United-States,<=50K
*,Unknown,256179,Secondary,Never-married,Unknown,Own-child,White,Male,594,0,10,United-States,<=50K
*,Federal-gov,329205,Higher,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
*,State-gov,40925,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,182656,Higher,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,211231,Secondary,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,48,United-States,>50K
*,Self-emp-not-inc,213887,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,Canada,>50K
*,State-gov,106972,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
*,Private,131178,Secondary,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,23,United-States,<=50K
*,Local-gov,167544,Higher,Divorced,Other-service,Unmarried,White,Female,0,0,13,United-States,<=50K
*,Private,41356,Secondary,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,314165,Secondary,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States,<=50K
*,Private,301227,*,Separated,Priv-house-serv,Unmarried,Other,*,0,0,35,*,<=50K
*,Self-emp-not-inc,46704,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
*,Private,152373,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,184756,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
*,Unknown,226379,Secondary,Married-civ-spouse,Unknown,Other-relative,White,Female,0,0,25,United-States,<=50K
*,Private,59313,Secondary,Separated,Other-service,Not-in-family,Black,Male,0,0,40,Unknown,<=50K
*,Private,257337,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Local-gov,192563,Secondary,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
*,Private,143774,Secondary,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States,>50K
*,Private,129764,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Self-emp-not-inc,134727,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,146378,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Private,177119,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,80,Unknown,<=50K
*,Self-emp-inc,199346,Secondary,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,<=50K
*,Private,227890,Secondary,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,United-States,<=50K
*,Private,204648,Higher,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,80511,Higher,Divorced,Tech-support,Not-in-family,White,Female,0,0,44,United-States,<=50K
*,Private,172538,Higher,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K
*,Private,130408,Secondary,Divorced,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K
*,Private,119751,Secondary,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,0,60,Philippines,<=50K
*,Self-emp-not-inc,266668,Secondary,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,332657,Secondary,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,172577,Secondary,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
*,Private,201901,Basic,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
*,Private,209538,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,174040,Secondary,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
*,Private,291568,Secondary,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,40,United-States,<=50K
*,Private,139703,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
*,Private,198744,Secondary,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,155621,*,Never-married,Craft-repair,Not-in-family,White,*,0,0,40,*,<=50K
*,Private,71221,Secondary,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States,<=50K
*,Private,338105,Secondary,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
*,Private,183532,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
*,Private,261259,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
*,Private,79874,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,53,United-States,>50K
*,Private,298860,Basic,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
*,Private,166187,Secondary,Widowed,Exec-managerial,Unmarried,White,Male,0,0,38,United-States,>50K
*,Local-gov,107327,Higher,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,122159,Secondary,Widowed,Prof-specialty,Not-in-family,White,Female,3325,0,40,United-States,<=50K
*,Local-gov,420537,Secondary,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,>50K
*,Private,139126,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,54560,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
*,Self-emp-not-inc,165315,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K
*,State-gov,108320,Higher,Divorced,Prof-specialty,Unmarried,White,Male,5455,0,30,United-States,<=50K
*,Private,129495,Secondary,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,117963,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
*,Private,194342,Secondary,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,81578,Basic,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,267945,Higher,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,133963,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
*,Private,263081,Secondary,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K
*,Private,362747,Secondary,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
*,Private,246891,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
*,Private,220323,Secondary,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
*,Private,219155,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,England,>50K
*,Private,109532,Basic,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,141483,Secondary,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,381357,Basic,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
*,Private,94342,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
*,Private,208711,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,United-States,>50K
*,Private,77085,Higher,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
*,Private,303986,Basic,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Cuba,<=50K
*,Private,163052,Secondary,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
*,Private,86505,Secondary,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,<=50K
*,Private,316688,Secondary,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
*,State-gov,306309,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
*,Unknown,296892,Secondary,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
*,Private,226875,Basic,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,198183,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,125856,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Self-emp-not-inc,102583,Higher,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
*,Private,296158,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,455361,*,Never-married,Other-service,Not-in-family,White,*,0,0,40,*,<=50K
*,Self-emp-inc,206253,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
*,Self-emp-not-inc,180303,Higher,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,47,Iran,<=50K
