age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
30-40,Private,195516,*,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,180778,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,<=50K
30-40,Private,145377,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
40-50,Private,29962,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,226668,*,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,35,United-States,<=50K
20-30,State-gov,30796,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
40-50,Self-emp-not-inc,55363,*,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,<=50K
20-30,Private,323229,*,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,State-gov,88913,*,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K
30-40,Private,198211,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,197752,*,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
60-70,Self-emp-not-inc,111563,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,>50K
20-30,Private,148187,*,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
20-30,Local-gov,34029,*,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
10-20,Private,89821,*,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
70-80,Private,139978,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,53833,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
*,Private,202642,*,Separated,Prof-specialty,Other-relative,Black,*,0,0,40,*,<=50K
50-60,Private,51499,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,63042,*,Divorced,Exec-managerial,Own-child,White,Female,0,0,50,United-States,>50K
50-60,Private,68684,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Local-gov,229223,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36,United-States,>50K
20-30,Private,278107,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,30,United-States,<=50K
40-50,Private,306496,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,159726,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
30-40,Private,77634,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,<=50K
40-50,Federal-gov,39606,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,>50K
20-30,Private,306601,*,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,<=50K
50-60,Private,142076,*,Divorced,Tech-support,Not-in-family,White,Male,4787,0,39,United-States,>50K
50-60,Private,116442,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,55481,*,Never-married,Tech-support,Unmarried,White,*,0,0,45,*,<=50K
40-50,Private,173243,*,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,United-States,>50K
30-40,Private,40135,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40,United-States,<=50K
60-70,Unknown,231777,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,30,United-States,<=50K
30-40,State-gov,63704,*,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
10-20,Private,54440,*,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
50-60,Federal-gov,293196,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,404616,*,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,99,United-States,>50K
20-30,Private,176321,*,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
40-50,Private,192107,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,107624,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20-30,State-gov,190625,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
40-50,Private,289353,*,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,24,United-States,<=50K
30-40,Federal-gov,65324,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
40-50,Federal-gov,36885,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
30-40,Local-gov,203849,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,104052,*,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1741,42,United-States,<=50K
20-30,Unknown,174714,*,Never-married,Unknown,Own-child,White,Male,0,0,20,United-States,<=50K
40-50,Private,168038,*,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
30-40,Local-gov,185394,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,United-States,>50K
50-60,State-gov,81954,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Local-gov,233891,*,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K
20-30,Private,264738,*,Never-married,Exec-managerial,Other-relative,White,Female,0,0,42,Germany,<=50K
50-60,Private,21698,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Private,285131,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,179731,*,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
10-20,Private,218124,*,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
30-40,Private,229051,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,<=50K
20-30,State-gov,73211,*,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
20-30,Private,117606,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40-50,Private,122749,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,91964,*,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
20-30,Self-emp-inc,163039,*,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
60-70,Private,397831,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1539,40,United-States,<=50K
30-40,Private,200153,*,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,410913,*,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,0,0,40,Mexico,<=50K
40-50,Private,160943,*,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,>50K
20-30,Private,353628,*,Separated,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K
20-30,Private,152129,*,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
50-60,Private,220262,*,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Private,140664,*,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
20-30,Private,25955,*,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
40-50,Private,66385,*,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States,<=50K
40-50,Private,159869,*,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
40-50,Self-emp-inc,49249,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30-40,Private,267404,*,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
*,State-gov,69251,*,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,*,0,0,38,*,>50K
40-50,Self-emp-not-inc,176069,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,16,United-States,<=50K
20-30,Private,181896,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,122353,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,321943,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30-40,Unknown,296738,*,Separated,Unknown,Not-in-family,White,Female,6849,0,60,United-States,<=50K
20-30,Private,240137,*,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,<=50K
50-60,Private,142182,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,31023,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
10-20,Private,78181,*,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
20-30,Private,291979,*,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,264740,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,197389,*,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
10-20,Unknown,182609,*,Never-married,Unknown,Own-child,Black,Female,0,0,25,United-States,<=50K
20-30,Private,280618,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,106014,*,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,188048,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
60-70,Private,292639,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,10566,0,35,United-States,<=50K
20-30,Private,317175,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
50-60,Self-emp-not-inc,32537,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,330087,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
40-50,Private,185041,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1672,55,United-States,<=50K
40-50,Private,111949,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
*,Private,123031,*,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,*,0,0,48,*,<=50K
*,Private,195329,*,Widowed,Other-service,Not-in-family,White,*,2202,0,35,*,<=50K
30-40,Private,177437,*,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,United-States,>50K
20-30,Unknown,190650,*,Never-married,Unknown,Unmarried,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
50-60,Federal-gov,271544,*,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1977,40,United-States,>50K
10-20,Private,423024,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
30-40,Private,164190,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,249727,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
20-30,State-gov,21306,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,<=50K
40-50,Federal-gov,280362,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,305498,*,Divorced,Sales,Own-child,White,Female,0,0,33,United-States,<=50K
20-30,Private,145964,*,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
40-50,State-gov,190044,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
*,Private,270056,*,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,*,0,0,40,*,<=50K
20-30,Local-gov,191177,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K
50-60,Private,84774,*,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,30,United-States,<=50K
40-50,Self-emp-not-inc,233974,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
10-20,Private,446839,*,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
20-30,Private,159732,*,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,<=50K
20-30,Private,278107,*,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
30-40,Self-emp-not-inc,168906,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
60-70,Private,541737,*,Widowed,Adm-clerical,Not-in-family,White,Female,2050,0,24,United-States,<=50K
50-60,Local-gov,184620,*,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,110946,*,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,285522,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,140590,*,Never-married,Sales,Not-in-family,Black,Male,0,0,33,United-States,<=50K
40-50,Private,307767,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,176634,*,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Private,172498,*,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Private,265881,*,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
*,State-gov,303446,*,Married-civ-spouse,Prof-specialty,Husband,White,*,0,0,25,*,<=50K
40-50,Private,135803,*,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
40-50,Private,335248,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,341504,*,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,394447,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,33,United-States,>50K
50-60,Private,159670,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Unknown,291374,*,Never-married,Unknown,Unmarried,Black,Female,0,0,40,United-States,<=50K
10-20,Private,228399,*,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States,<=50K
40-50,Private,273308,*,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,48,Mexico,<=50K
40-50,Local-gov,132563,*,Divorced,Prof-specialty,Unmarried,Black,Female,0,1726,40,United-States,<=50K
30-40,Private,143083,*,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,<=50K
40-50,Local-gov,83286,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
30-40,Private,107793,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,122999,*,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,>50K
30-40,Self-emp-not-inc,205359,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,<=50K
50-60,Private,146660,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
60-70,Private,110586,*,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
70-80,Private,284080,*,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50-60,Private,175290,*,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,<=50K
30-40,Self-emp-not-inc,319280,*,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
10-20,Private,25429,*,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
40-50,Private,211128,*,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
50-60,Self-emp-not-inc,297796,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Unknown,123382,*,Separated,Unknown,Not-in-family,Black,Female,0,2001,40,United-States,<=50K
20-30,Unknown,204226,*,Never-married,Unknown,Unmarried,White,Female,0,0,35,United-States,<=50K
50-60,Private,127671,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,269028,*,Married-civ-spouse,Prof-specialty,Husband,White,*,0,0,40,*,<=50K
20-30,Private,255474,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Private,452402,*,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
30-40,State-gov,147215,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,>50K
40-50,Private,147236,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,138768,*,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,29814,*,Never-married,Farming-fishing,Own-child,White,Male,0,0,85,United-States,<=50K
40-50,Private,273435,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,408788,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
60-70,Private,82775,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,127451,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
30-40,Private,102350,*,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
30-40,Self-emp-inc,183800,*,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K
30-40,Private,194905,*,Widowed,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,<=50K
20-30,Local-gov,195520,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,190554,*,Divorced,Exec-managerial,Own-child,White,Male,0,0,60,United-States,>50K
10-20,Private,311907,*,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
40-50,Federal-gov,359808,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,318106,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,214816,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
20-30,Private,291407,*,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
20-30,State-gov,271328,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
30-40,Private,362787,*,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
50-60,Self-emp-inc,110445,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
50-60,Private,198362,*,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
50-60,Private,171015,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,<=50K
20-30,Private,373698,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Unknown,<=50K
20-30,State-gov,154432,*,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
10-20,Private,27415,*,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K
40-50,State-gov,190406,*,Divorced,Prof-specialty,Unmarried,Black,Male,25236,0,36,United-States,>50K
30-40,Private,54317,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K
40-50,Private,126701,*,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
50-60,Private,150726,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
70-80,Private,199362,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,<=50K
70-80,Self-emp-not-inc,177387,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,345121,*,Separated,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
20-30,Private,114967,*,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
20-30,Unknown,182771,*,Never-married,Unknown,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
40-50,Self-emp-not-inc,344920,*,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K
20-30,Unknown,250037,*,Never-married,Unknown,Own-child,White,Female,0,0,18,Unknown,<=50K
30-40,Private,284531,*,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
50-60,Private,365511,*,Divorced,Machine-op-inspct,Not-in-family,Other,Male,0,0,40,Mexico,<=50K
40-50,Private,114580,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,>50K
10-20,Private,165505,*,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
20-30,Private,122575,*,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,60,Vietnam,<=50K
40-50,Federal-gov,106252,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,173611,*,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
50-60,Federal-gov,312500,*,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Private,130760,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20-30,Private,180299,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
20-30,Private,262749,*,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
20-30,Private,227471,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,<=50K
*,Self-emp-inc,135643,*,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,*,0,0,50,*,<=50K
40-50,Private,194360,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K
30-40,Self-emp-not-inc,109766,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K
*,Unknown,115209,*,Married-spouse-absent,Unknown,Unmarried,Asian-Pac-Islander,*,0,0,40,*,<=50K
50-60,Private,326156,*,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
50-60,Private,43221,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
20-30,Private,403671,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,307767,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
50-60,State-gov,246820,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
20-30,Private,68991,*,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
30-40,Private,409622,*,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,36,Mexico,<=50K
30-40,Private,526968,*,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
40-50,Private,318947,*,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
10-20,Private,114420,*,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
30-40,Self-emp-not-inc,37232,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
40-50,Private,182342,*,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
30-40,Private,260560,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
20-30,Private,40767,*,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,285020,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
50-60,Private,88842,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
30-40,Private,149787,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,191935,*,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
20-30,Private,260594,*,Never-married,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
30-40,Private,356015,*,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,<=50K
50-60,Private,94391,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,149396,*,Never-married,Other-service,Other-relative,Black,*,0,0,30,*,<=50K
30-40,Private,114605,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,185551,*,Never-married,Sales,Own-child,White,Female,0,0,36,United-States,<=50K
30-40,Self-emp-not-inc,146042,*,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3103,0,60,United-States,>50K
30-40,Self-emp-inc,281832,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,>50K
70-80,Self-emp-not-inc,46514,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,<=50K
50-60,Private,144361,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,303051,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
60-70,Local-gov,195519,*,Never-married,Prof-specialty,Unmarried,White,Female,0,0,25,United-States,<=50K
30-40,Private,152734,*,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,Unknown,<=50K
20-30,Private,152035,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40-50,Private,272910,*,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,186925,*,Never-married,Other-service,Not-in-family,White,Male,2597,0,48,United-States,<=50K
30-40,Private,231569,*,Never-married,Sales,Not-in-family,Black,Female,0,0,50,United-States,<=50K
50-60,Federal-gov,31965,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,223514,*,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
30-40,Private,124827,*,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
10-20,Unknown,267399,*,Never-married,Unknown,Own-child,White,Female,0,0,12,United-States,<=50K
50-60,Private,108496,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
50-60,Local-gov,310085,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,173291,*,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Private,157367,*,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,Unknown,<=50K
50-60,Private,210736,*,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-inc,117158,*,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K
50-60,Private,118025,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
30-40,Private,254221,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,195835,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
30-40,State-gov,126569,*,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
