age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40-50,Private,325372,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,<=50K
30-40,State-gov,190290,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,North-America,>50K
30-40,Private,633742,Secondary,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,North-America,<=50K
50-60,Private,94055,Higher,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,156807,Secondary,Never-married,Other-service,Own-child,Black,Male,0,0,10,North-America,<=50K
50-60,Private,106176,Higher,Married-civ-spouse,Sales,Husband,White,Male,7298,0,60,North-America,>50K
20-30,Local-gov,92431,Secondary,Never-married,Protective-serv,Not-in-family,White,Male,0,2231,40,North-America,>50K
50-60,Private,280278,Basic,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,North-America,<=50K
20-30,Private,73514,Secondary,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
30-40,Private,206297,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,North-America,>50K
30-40,Private,182539,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,North-America,<=50K
30-40,Private,190728,Secondary,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,North-America,<=50K
60-70,Private,105116,Secondary,Widowed,Adm-clerical,Not-in-family,White,Female,2346,0,40,North-America,<=50K
20-30,Private,190916,Secondary,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Self-emp-not-inc,177828,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,North-America,<=50K
40-50,Private,141245,Higher,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,North-America,<=50K
40-50,Private,266275,Secondary,Divorced,Other-service,Unmarried,White,Female,0,0,40,North-America,<=50K
40-50,Unknown,178215,Secondary,Widowed,Unknown,Unmarried,White,Female,0,0,28,North-America,<=50K
40-50,Private,217953,Secondary,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,North-America,<=50K
50-60,Private,248739,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,North-America,>50K
30-40,Private,182401,Higher,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,North-America,<=50K
40-50,Private,115331,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,North-America,<=50K
20-30,Self-emp-not-inc,37918,Secondary,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,North-America,<=50K
30-40,State-gov,291494,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,North-America,>50K
40-50,Private,124692,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,>50K
30-40,Unknown,369386,Secondary,Married-civ-spouse,Unknown,Wife,White,Female,5178,0,40,North-America,>50K
30-40,Private,194901,Basic,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,Private,121865,Secondary,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,North-America,<=50K
30-40,Private,40135,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,30,North-America,<=50K
20-30,Private,280134,Basic,Never-married,Sales,Not-in-family,White,Male,0,0,49,North-America,<=50K
20-30,Private,270436,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,40,North-America,<=50K
30-40,Local-gov,180686,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,North-America,>50K
20-30,Private,288341,Secondary,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32,North-America,<=50K
40-50,Local-gov,209057,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
30-40,Private,108140,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
60-70,Private,262446,Basic,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,North-America,<=50K
20-30,Private,359327,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Unknown,<=50K
40-50,Private,182268,Basic,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Private,230248,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,North-America,<=50K
20-30,Private,292536,Secondary,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,North-America,<=50K
50-60,Self-emp-not-inc,160724,Higher,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,2415,40,Asia,>50K
10-20,Private,172368,Basic,Never-married,Transport-moving,Own-child,White,Male,0,0,20,North-America,<=50K
30-40,Self-emp-inc,64874,Higher,Never-married,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
30-40,Private,228265,Secondary,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,North-America,<=50K
40-50,Local-gov,193425,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,4386,0,40,North-America,>50K
10-20,Private,226980,Basic,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,17,North-America,<=50K
10-20,Private,133449,Basic,Never-married,Other-service,Own-child,Black,Male,0,0,26,North-America,<=50K
50-60,Private,110820,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,North-America,>50K
30-40,Federal-gov,250504,Secondary,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,60,North-America,>50K
*,Private,418176,*,Never-married,Exec-managerial,Not-in-family,Black,*,0,0,32,*,<=50K
10-20,Private,299050,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,North-America,<=50K
30-40,Private,269182,Secondary,Separated,Tech-support,Unmarried,Black,Female,3887,0,40,North-America,<=50K
50-60,Private,99987,Basic,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,North-America,<=50K
20-30,Private,221955,Basic,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,North-America,<=50K
50-60,Private,89041,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
60-70,Private,221072,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,Unknown,<=50K
70-80,Self-emp-not-inc,203289,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,North-America,<=50K
30-40,Federal-gov,47310,Secondary,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,North-America,>50K
50-60,Private,353881,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,North-America,<=50K
40-50,Self-emp-inc,123838,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,North-America,>50K
40-50,Private,347890,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,>50K
20-30,Private,164583,Secondary,Divorced,Sales,Unmarried,White,Female,0,0,30,North-America,<=50K
50-60,Private,146660,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,North-America,<=50K
50-60,Federal-gov,208640,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,>50K
50-60,Private,112840,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North-America,>50K
40-50,Private,373050,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,200681,Secondary,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Private,127768,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,32,North-America,>50K
20-30,Self-emp-inc,190450,Secondary,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Europe,<=50K
60-70,Private,130684,Secondary,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,North-America,<=50K
30-40,Private,356015,Basic,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,North-America,<=50K
30-40,Private,401104,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,North-America,>50K
20-30,Private,33644,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,North-America,<=50K
50-60,Local-gov,97005,Basic,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,26842,Secondary,Never-married,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,North-America,<=50K
30-40,Private,240841,Secondary,Never-married,Other-service,Not-in-family,White,Female,0,0,25,North-America,<=50K
40-50,Private,202466,Higher,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,North-America,<=50K
20-30,Private,125905,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Private,225768,Higher,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,North-America,>50K
60-70,Private,116468,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,2936,0,20,North-America,<=50K
20-30,Private,136985,Higher,Never-married,Tech-support,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Private,213955,Secondary,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,North-America,<=50K
40-50,State-gov,354529,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North-America,<=50K
60-70,Private,185691,Basic,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,North-America,<=50K
50-60,Private,137253,Higher,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,North-America,>50K
30-40,Self-emp-not-inc,155343,Secondary,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,72,North-America,<=50K
40-50,Local-gov,265097,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,4386,0,40,North-America,>50K
20-30,Private,174921,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Private,116632,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
60-70,Self-emp-not-inc,166153,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North-America,<=50K
10-20,Private,347336,Basic,Never-married,Other-service,Own-child,White,Male,0,0,12,North-America,<=50K
30-40,Private,232854,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,North-America,<=50K
50-60,Federal-gov,270859,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,>50K
20-30,Private,161092,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,North-America,>50K
20-30,Private,205865,Higher,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,North-America,<=50K
10-20,Private,716066,Basic,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,North-America,<=50K
30-40,Private,270059,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,North-America,<=50K
60-70,Local-gov,153890,Basic,Widowed,Exec-managerial,Not-in-family,White,Male,2009,0,44,North-America,<=50K
30-40,Private,288273,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,North-America,<=50K
20-30,Private,32950,Secondary,Never-married,Sales,Unmarried,White,Male,0,0,40,North-America,<=50K
30-40,Private,32271,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,181528,Higher,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,North-America,<=50K
20-30,Private,131298,Secondary,Never-married,Other-service,Not-in-family,White,Male,0,0,60,North-America,<=50K
60-70,Private,143554,Secondary,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,North-America,<=50K
50-60,Private,228238,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
50-60,Local-gov,154891,Secondary,Divorced,Protective-serv,Unmarried,White,Male,0,0,52,North-America,<=50K
40-50,Private,275095,Secondary,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Private,118550,Secondary,Divorced,Other-service,Unmarried,White,Female,0,0,33,North-America,<=50K
20-30,Private,200109,Secondary,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508,0,40,North-America,<=50K
*,Unknown,48393,*,Never-married,Unknown,Own-child,White,*,0,0,84,*,<=50K
60-70,Private,192884,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,North-America,<=50K
60-70,Local-gov,286983,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Private,307423,Basic,Never-married,Other-service,Not-in-family,Black,Male,0,0,50,North-America,<=50K
40-50,Private,350379,Basic,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,133625,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,North-America,<=50K
40-50,Private,124973,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,North-America,>50K
40-50,Private,140121,Secondary,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,North-America,<=50K
40-50,Private,75742,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Self-emp-not-inc,278632,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,88233,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,North-America,<=50K
30-40,Private,57651,Secondary,Never-married,Adm-clerical,Unmarried,White,Male,0,2001,42,North-America,<=50K
50-60,Private,172046,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,North-America,>50K
10-20,Private,228253,Basic,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,North-America,<=50K
20-30,Private,196621,Secondary,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,37,North-America,<=50K
40-50,Private,378384,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,North-America,>50K
20-30,Private,76491,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,North-America,<=50K
10-20,Private,289405,Basic,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,12,North-America,<=50K
50-60,Private,187067,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,North-America,<=50K
20-30,Private,242464,Higher,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
20-30,Self-emp-not-inc,184710,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
*,Local-gov,214594,*,Married-civ-spouse,Protective-serv,Husband,White,*,2653,0,40,*,<=50K
50-60,Private,240914,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,174592,Higher,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,North-America,<=50K
40-50,Private,99870,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,North-America,<=50K
30-40,Private,80638,Secondary,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,North-America,>50K
40-50,Self-emp-not-inc,57924,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,50,North-America,>50K
20-30,Private,210165,Basic,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,Private,134153,Basic,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,North-America,<=50K
20-30,Private,107882,Higher,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,North-America,<=50K
30-40,Self-emp-not-inc,108947,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,40,North-America,>50K
10-20,Private,137363,Basic,Never-married,Other-service,Own-child,White,Female,0,0,20,North-America,<=50K
50-60,Private,86373,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,North-America,<=50K
50-60,Private,254285,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,>50K
40-50,Private,204205,Basic,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,48,North-America,<=50K
20-30,Self-emp-not-inc,114225,Secondary,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,North-America,>50K
30-40,Private,277886,Higher,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,North-America,<=50K
30-40,Private,291052,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2051,40,North-America,<=50K
20-30,Private,417668,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,20,North-America,<=50K
20-30,Private,231866,Higher,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,Private,116442,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,North-America,<=50K
40-50,Self-emp-not-inc,118261,Higher,Divorced,Other-service,Unmarried,White,Female,0,0,30,North-America,<=50K
30-40,Private,198097,Higher,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,North-America,<=50K
20-30,Private,224361,Secondary,Never-married,Other-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,187589,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5178,0,40,North-America,>50K
50-60,State-gov,172022,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,North-America,>50K
20-30,Private,237651,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,35,North-America,<=50K
40-50,Private,213055,Higher,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,North-America,<=50K
30-40,Self-emp-inc,112847,Higher,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,North-America,>50K
40-50,Private,151089,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,North-America,>50K
40-50,Private,145441,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
40-50,Local-gov,147328,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,North-America,>50K
60-70,Private,81534,Secondary,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,North-America,>50K
30-40,Private,163110,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,North-America,>50K
30-40,Private,123945,Secondary,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,North-America,>50K
30-40,Private,225507,Higher,Never-married,Other-service,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,375313,Secondary,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,North-America,<=50K
20-30,Unknown,123983,Higher,Never-married,Unknown,Own-child,Other,Male,0,0,40,North-America,<=50K
20-30,Private,90980,Higher,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,55,North-America,<=50K
60-70,Self-emp-not-inc,144822,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,North-America,<=50K
20-30,Local-gov,129232,Secondary,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,Private,189975,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,60,North-America,>50K
50-60,Private,155408,Secondary,Married-spouse-absent,Sales,Not-in-family,Black,Female,0,0,38,North-America,<=50K
20-30,Private,180299,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,North-America,<=50K
30-40,Private,409200,Higher,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,North-America,<=50K
20-30,State-gov,31935,Secondary,Never-married,Tech-support,Own-child,White,Female,0,0,80,North-America,<=50K
60-70,Private,81578,Basic,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Self-emp-inc,374905,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North-America,>50K
60-70,Unknown,156799,Secondary,Widowed,Unknown,Not-in-family,White,Female,0,0,4,North-America,<=50K
30-40,Private,154950,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,North-America,>50K
50-60,Self-emp-not-inc,168723,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Private,117674,Higher,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,North-America,<=50K
20-30,Private,229393,Basic,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,North-America,<=50K
30-40,Private,164190,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,North-America,>50K
20-30,Private,261278,Higher,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,North-America,<=50K
30-40,Private,82552,Secondary,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,North-America,<=50K
50-60,Private,266091,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,2907,0,52,North-America,<=50K
30-40,Private,328242,Higher,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
40-50,Local-gov,207677,Higher,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,North-America,>50K
50-60,Private,142182,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,298871,Higher,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
60-70,Self-emp-inc,272531,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
30-40,Private,138441,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Local-gov,556652,Secondary,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,North-America,>50K
40-50,Private,112181,Higher,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,32,North-America,>50K
40-50,Private,170099,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Private,184169,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,North-America,>50K
40-50,Private,242861,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,77005,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,North-America,>50K
40-50,Unknown,112860,Basic,Married-civ-spouse,Unknown,Wife,Black,Female,0,0,35,North-America,<=50K
40-50,Private,174575,Higher,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,North-America,>50K
*,Private,58337,*,Never-married,Sales,Unmarried,White,*,0,0,35,*,<=50K
30-40,Private,359678,Secondary,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,North-America,<=50K
40-50,Self-emp-not-inc,284706,Higher,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,1977,60,North-America,>50K
20-30,Private,132686,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North-America,<=50K
20-30,Without-pay,302347,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,4416,0,40,North-America,<=50K
20-30,Private,211184,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,52,North-America,<=50K
30-40,Private,280500,Secondary,Never-married,Tech-support,Own-child,Black,Female,0,0,40,North-America,<=50K
10-20,Private,266287,Basic,Never-married,Sales,Own-child,White,Female,0,0,35,North-America,<=50K
30-40,Federal-gov,188246,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
10-20,Unknown,291509,Basic,Never-married,Unknown,Own-child,White,Male,0,0,28,North-America,<=50K
40-50,Local-gov,123681,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,North-America,>50K
30-40,Local-gov,282753,Higher,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Private,176683,Higher,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,70,North-America,>50K
40-50,State-gov,345969,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,North-America,>50K
20-30,Private,396633,Secondary,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,56,North-America,>50K
70-80,Private,92298,Basic,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,15,North-America,<=50K
20-30,Unknown,111252,Secondary,Never-married,Unknown,Own-child,White,Female,0,0,30,North-America,<=50K
40-50,Private,358886,Basic,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407,0,50,North-America,<=50K
20-30,Private,245880,Secondary,Never-married,Other-service,Other-relative,White,Male,0,0,40,North-America,<=50K
30-40,Private,157446,Basic,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,North-America,<=50K
30-40,Private,176756,Secondary,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1485,70,North-America,>50K
20-30,Private,193898,Higher,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,52,North-America,<=50K
50-60,Private,201112,Secondary,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55,North-America,>50K
20-30,Unknown,32616,Higher,Divorced,Unknown,Not-in-family,White,Female,0,0,40,North-America,<=50K
20-30,Private,170070,Higher,Divorced,Other-service,Own-child,White,Female,0,0,30,North-America,<=50K
*,Unknown,137658,*,Married-civ-spouse,Unknown,Husband,Other,*,0,0,5,*,<=50K
40-50,Private,148549,Secondary,Divorced,Craft-repair,Not-in-family,White,Male,27828,0,56,North-America,>50K
30-40,Private,314375,Higher,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,North-America,<=50K
10-20,Private,218889,Basic,Never-married,Other-service,Own-child,Black,Male,0,0,35,North-America,<=50K
30-40,Private,236543,Basic,Divorced,Protective-serv,Own-child,White,Male,0,0,54,North-America,<=50K
*,Unknown,371827,*,Never-married,Unknown,Own-child,White,*,0,0,40,*,<=50K
30-40,Unknown,24504,Secondary,Never-married,Unknown,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Private,114691,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
20-30,Private,224640,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,North-America,<=50K
*,Private,136277,*,Never-married,Other-service,Own-child,Black,*,0,0,32,*,<=50K
50-60,State-gov,198741,Secondary,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,North-America,>50K
50-60,Private,116442,Secondary,Never-married,Sales,Not-in-family,White,Male,0,0,38,North-America,<=50K
40-50,Private,246011,Higher,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,North-America,<=50K
20-30,Private,180052,Secondary,Never-married,Other-service,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Private,117789,Secondary,Never-married,Other-service,Own-child,White,Female,0,0,40,North-America,<=50K
30-40,Private,348521,Secondary,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,99,North-America,>50K
30-40,Private,147500,Secondary,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,North-America,<=50K
20-30,Private,30771,Secondary,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,North-America,<=50K
40-50,Private,144844,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Self-emp-not-inc,291755,Basic,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,North-America,<=50K
*,Private,286002,*,Never-married,Adm-clerical,Other-relative,White,*,0,0,30,*,<=50K
60-70,Unknown,81761,Secondary,Divorced,Unknown,Own-child,White,Male,0,0,20,North-America,<=50K
40-50,Self-emp-inc,150533,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,North-America,>50K
20-30,Private,209428,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,North-America,<=50K
60-70,State-gov,277657,Secondary,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,24,North-America,<=50K
30-40,Private,56352,Higher,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,<=50K
